user,total_staked,staked_count,total_withdrawn,withdrawn_count,total_mor_claimed,claim_count,mor_balance
0x2124121881299f60D6893066BC7D824e7CC1431F,29.594536071961887,1,29.594536071961887,1.0,0.0,0.0,0.0
0x2128aDfeE4fc6a4C444FE8Ee3148E894f87b2B83,3.3,1,0.0,0.0,0.0,0.0,0.0
0x213706F372Cc0983d45cb00FEE1EF77E519E0939,1.9082626818588315,1,1.9082626818588315,1.0,5.580822683045474,1.0,5.580822683045474
0x2141b0Dae3D7dd2792ECfD096273571a791BdbE4,25.145886813445745,1,25.145886813445745,1.0,43.81294367109601,1.0,0.0
0x214Afc7D6A221e40fA4b67b9D1D2617c8E5A401C,1.24,1,0.0,0.0,0.0,0.0,0.0
0x214F14d1bAe354174E940d53b60c59fa6Ff5aaAc,1.5670687630791045,1,1.5670687630791045,1.0,0.0,0.0,0.0
0x2151c3eF1Bd6Ab45Ae30029bAD96b6593BCc5cb6,0.1324859830275002,1,0.0,0.0,0.0,0.0,0.0
0x21583866458D471eB5778484D32602321C4ff9EF,122.8498540640587,2,122.84985406405869,1.0,196.77587126006785,1.0,0.0
0x2163904Fff2F767a9a000c30B3227730cc0bD418,0.0611,1,0.0,0.0,0.0,0.0,0.0
0x2167283AA2B5f05923566769d4eAa3495C40920d,20.0,2,20.0,1.0,88.21290046721123,1.0,88.21290046721123
0x21685747E8320Be0Efb49c6a30993F42a0C09C30,0.14809999999999998,2,0.0,0.0,0.0,0.0,0.0
0x216a682E5a4E5dE33B46057EC820A5a3Bd5Ffd7a,0.23890142518582766,2,0.23890142518582766,1.0,0.0,0.0,0.0
0x21759671E3989C867D448B30d2019B173A2DCa6d,3.0,1,0.0,0.0,3.245342600768581,2.0,3.245342600768581
0x2175B1E9f07566Bf5F0F99A3325721A2d5760D5B,5.379059663296205,2,2.6885600515491883,1.0,7.195374746933811,1.0,7.195374746933811
0x217FE76A8496cA16E3cE5B6c7917d5943D67B12F,0.2,1,0.0,0.0,0.0,0.0,0.0
0x21813dD67FECB6Dffb3F74BB35c13336BC99a519,49.43367519243376,1,49.43367519243376,1.0,142.81431682266023,1.0,0.0
0x2186a86546792Fad4F69309Da799306405D7774E,3.8797956763891035,2,3.879795676389104,1.0,3.272813774643476,1.0,3.272813774643476
0x2195DD65A4Fd5De9c14a694dcE4b158B0ff28eF8,0.06356731985624846,1,0.06356731985624846,1.0,0.24276914939497718,2.0,0.24276914939497718
0x21A01f63b263D93e124471E456578024121a6b78,5.389276408267966,2,5.389276408267966,3.0,7.436355937137243,2.0,7.436355937137244
0x21C3467667E57CE22E260552CAd1d94c57C7B355,198.76218515865446,1,0.0,0.0,0.0,0.0,0.0
0x21C63dD0A6DcA591dF580bBe37C1d9930622BEFe,297.1863605965486,2,297.1863605965486,3.0,1052.0806869687449,1.0,1052.0806869687449
0x21CA92D2214B9F455Eb48Ea291b957c308f2EEE6,7.010636847993885,1,7.010636847993885,1.0,5.489350251034824,1.0,0.0
0x21FE8a5dceb0264f3b9a7d79eA1E27c502C6aD2f,0.0989,1,0.0,0.0,0.0,0.0,0.0
0x21c5c9042049dD98DfFDA0787c965e6Bc0Df389e,0.4017446715244868,1,0.0,0.0,0.0,0.0,0.0
0x21e617f770ac54Ca506Ff15aeb562403b414b9da,0.3339517597040012,1,0.3339517597040012,1.0,0.27813294300359426,1.0,0.0
0x21fE4c0F4F40915074aD76cd38ec940951001b59,1.21,5,0.0,0.0,0.0,0.0,0.0
0x22088F6812c7d2D16470055d8839ED087BCf7ad3,0.92,1,0.92,1.0,0.6934896328192305,1.0,0.0
0x2223bf6a228ea18518E099130BE4CBbF5f7E19D2,0.35,1,0.35,1.0,0.0,0.0,0.0
0x222C40Aca73D9DC8513D08f7Bf69146878D6d4a5,0.1150284707107051,1,0.0,0.0,0.0,0.0,0.0
0x22368a5edf7EF976e94AF32B286e94430d282BB4,0.33042661584134775,1,0.3304266158413478,2.0,0.2438915891608444,1.0,0.0
0x224b35541aee1D53DA605292175C5190440F6c6A,5.0,1,5.0,1.0,16.86317427450727,1.0,0.0
0x2256905Db5d569F6267C2296308493a8Fee4bD6f,0.04,1,0.04,1.0,0.09000736018003211,1.0,0.09000736018003211
0x226253B890E49dCC9B5AACEC4DB20d8760602962,0.1,1,0.1,1.0,0.0,0.0,0.0
0x226575a4308800b832aE1A943d4a1298767033c9,0.34320928536916945,2,0.34320928536916945,1.0,1.2633067125488409,2.0,0.16879582987319877
0x2265E776377885867d5602ed75698CC07D49eCd5,0.3,1,0.3,1.0,0.0,0.0,0.0
0x2276898e5f07Eff1aA9DbA2aA781c915CB6522be,0.1,1,0.1,1.0,0.0,0.0,0.0
0x227C875Fb33520967A5887a79bBF4bdf1C56E076,0.497308378319529,2,0.49730837831952895,1.0,0.0,0.0,0.0
0x227de2E380984532e687d0A25C808a59D734fbb4,75.00809697594295,1,75.00809697594295,1.0,46.98701499508067,1.0,0.0
0x22858818Bc08DE56bB74B69Ef64d230485E574ce,3.87175896,2,3.87175896,1.0,2.3671974178799697,1.0,0.0
0x2286C64Aba832AB81114812Cd4B8BC9c9d61549E,3.0,1,3.0,1.0,8.42620737197416,1.0,0.0
0x228A385eFC126bf56e793C52f032C8697409E9b5,0.14,1,0.14,1.0,0.27489526991929797,1.0,0.27489526991929797
0x228b047B16aC3767409A0236Cc5078565FA13383,3.8036576576225163,1,3.803657657622516,3.0,1.326808391005475,1.0,0.0
0x228bAfb4fCFF156f6dCd315Fd6a0EFA3F033Ee39,0.09,1,0.0,0.0,0.0,0.0,0.0
0x22AE4861Be68167CdCa5f29c839c4F44C33bD07e,0.06274310259038296,1,0.0,0.0,0.0263044431974444,1.0,0.0263044431974444
0x22Bb43c9CE4e2Ee630291530f6eE1A890c3F42C2,65.00056773762779,1,0.0,0.0,0.0,0.0,0.0
0x22C8A2117Ae6c0099ae701fbE74D5447Ba9Ae189,19.0,1,19.0,1.0,103.93115238762499,3.0,103.93115238762499
0x22C90BC05Ac3275109a3D2B1990491a667930aA2,5.009012112203858,1,0.0,0.0,29.835142979171735,1.0,29.835142979171735
0x22D5E13ea173Fe52e6EDDeFb190AFfbd76c753ba,0.13559566289743336,1,0.13559566289743336,2.0,0.16352145939103993,1.0,0.0
0x22E0225540ccf80aB3C4F029F3dE75dB785754A3,5.9e-14,5,1e-14,1.0,88.65774814838777,15.0,0.0
0x22b2cCb53963Da600c83191db1cE3f61f92DCf45,1.99732105,1,1.99732105,1.0,2.8092592434807884,1.0,0.0
0x22d9670D72263f8298594f43B8821ea2EBfE9357,2.3,1,2.3,1.0,0.0,0.0,0.0
0x22f29Ac7EAA0789716FF5d4cDA61a0A82E3d0d69,0.02820600879850378,1,0.0,0.0,0.0,0.0,0.0
0x2305CBC1C6A58C95113E118fDa73D1f34eDE75C2,0.02277590143442828,1,0.0,0.0,0.0,0.0,0.0
0x231A07C825f052B895DE5FD1513CE40D18E14aF5,38.51605537026862,2,38.516055370268624,1.0,50.58264710853186,1.0,0.0
0x232a1F7af01ddd3804cb3582f48dfD3c91139680,0.15,1,0.0,0.0,0.0,0.0,0.0
0x2341912fdc39Ab158CDF9f4C10b19Ace5dA6C4dd,0.47990000000009997,2,1e-13,1.0,2.628101438239672,1.0,2.628101438239672
0x2342393c12ce991431b12c5A9614884Ad15B8755,20.985162812609673,3,20.985162812609673,5.0,12.60874446647322,1.0,0.0
0x2342A84Cbb0b5bD5069c3cCaD3347E416167D217,2.2708799999999998e-13,6,0.0,0.0,1237.43747774271,5.0,0.0
0x2345663EA1f04B293AB739Fdcb93bEc9f55e7A11,150.1064,1,150.1064,1.0,41.784524583115555,1.0,0.0
0x2358b418448Ec4AB15C8987ce3025B61a3B1f9F0,0.88,1,0.88,1.0,3.4072933699158563,1.0,3.4072933699158563
0x23626D1b453873798f276fbA1C8456de8c7A45e6,0.4,1,0.0,0.0,0.0,0.0,0.0
0x2364bD0f9A1bf0146b5bA1f509aD8c7DE4E8d0E2,50.0,2,0.0,0.0,0.0,0.0,0.0
0x236eC68fbB8D07a9Da4f025191Ac87458A9d00C1,6.38e-13,2,0.0,0.0,8464.270693583689,1.0,0.0
0x23727b54163F63CffdD8B7769e0eCb13Df253b4e,143.98688303272326,4,93.9868,3.0,658.356975762779,21.0,13.173412381904544
0x237ece7D2777ddF476337A5F4Ad26d3B875BB494,0.9,1,0.9,1.0,2.9683660924811264,1.0,0.0
0x23842661Dab985e49b03cBAD3047702dC5dc679F,0.3745467511619083,1,0.3745467511619083,1.0,0.0,0.0,0.0
0x239b83DE4EF9eCf16983e2E9e11606CA6768a131,256.2253999857623,1,256.2253999857623,1.0,396.2223744187089,2.0,396.22237441870897
0x23A8CE2b970744471673E0435d54A869B158Cc41,20.03953304916725,1,20.039533049167247,2.0,70.84838996531904,3.0,0.0
0x23B652d351747E6970Eb1E2D7E01FF70BCb8bABc,5.60000519176499,2,5.60000519176499,1.0,7.255396345149091,1.0,0.0
0x23BE5FbA1BA9c07Ee676250040DB99474Da72997,0.4,1,0.0,0.0,0.0,0.0,0.0
0x23C17b2FE71220DAa0a248B51dc0e66a3952193c,0.2,1,0.2,1.0,0.6342304691203495,1.0,0.6342304691203495
0x23CA9dc3C87eE378eC625889D82Ea3ec0dfE1bEa,0.02976534656359063,1,0.0,0.0,0.06977958897952774,1.0,0.0
0x23b8CC5A71D287c0C0e57d2375b591d83cF37578,1.0027,1,1.0027,1.0,0.3094312629536385,1.0,0.3094312629536385
0x23dac43F9fd1e8Eff6CAa86150ff6F196CE50183,1.16431258,1,1.16431258,1.0,1.3805549221137687,1.0,0.0
0x240281a0120B4D6158dA8f48c15a2f6be9435584,0.15,1,0.15,1.0,0.5323337275466741,1.0,0.0
0x24046EC223b7a42EABb0527D60E0138922bb933D,3.5207237023897267,1,0.0,0.0,0.0,0.0,0.0
0x24077E9a1a978A0988b3d6233D39424F8F272a09,4.5,1,2.5,1.0,0.0,0.0,0.0
0x241bAf625872F6D0EFc4d28B6Da7056171d69557,1.4282087815506066,2,0.0,0.0,0.0,0.0,0.0
0x242DcFE9b9a500c859d4A2A78B4F69aDcf8818b4,6.77,2,6.77,2.0,19.674213231923112,3.0,3.682864373608566
0x2440C6B5dBE0093E71c8563D399521d056460985,7.600000000000001e-13,2,0.0,0.0,10083.174949115233,1.0,0.0
0x24467DE0d1B38F5BC79595e116EF2E29A908BC0C,0.3,1,0.3,1.0,0.0,0.0,0.0
0x244d7A744F24Be15cB45a62Ba22DBC65cf20A7FB,0.024994359724748113,1,0.024994359724748113,1.0,0.0,0.0,0.0
0x2452c33a33F6021377CD3302CC5210f470f2C328,0.6,1,0.0,0.0,0.0,0.0,0.0
0x24530C3159F4D57B4a62143F82a5Fa783EBdC0d1,1.0063899,1,0.0,0.0,0.0,0.0,0.0
0x247B7e245002E6b525782366DeC32446F645320d,6.0,1,6.0,1.0,31.167078754500977,1.0,31.167078754500977
0x249c61F00C845BE497CB6b43188a935DAebDB75a,0.19978514595325686,1,0.19978514595325686,1.0,0.5440721419184552,1.0,0.5440721419184552
0x24E044e2180E3366C6620c6ea2d6605af73Ee066,0.17585460524972557,1,0.17585460524972557,1.0,0.0,0.0,0.0
0x24FAB409fE946Cae0a9CF69faDC83414CBc4D672,0.04004760784030906,2,0.04004760784030906,1.0,0.1514548671690284,1.0,0.1514548671690284
0x24a3F8bc2faee5D6d9a3855A8b517AfBe98A3ccD,1.02,2,1.02,1.0,0.9576370437987403,1.0,0.9576370437987403
0x24a6534188028D0e7586c527D2F3E24C4391CACc,1.0507093297091064,2,1.0507093297091064,1.0,1.5740033788172971,1.0,0.0
0x24ac02d8aef551aBaD1Dca64C767b39949757696,2.0,1,2.0,2.0,0.0,0.0,0.0
0x24be950dDE286043a48B49925D182770Ee9EA8B8,21.05,1,0.0,0.0,0.0,0.0,0.0
0x24ce0875E7d06a55c3A10C2b851EB825d589089b,1.8710205937374895,2,1.8710205937374893,1.0,8.555428901428943,1.0,0.0
0x24db7c9c6aF761c4F2203f4994a7e667a9094B91,16.75684533714582,3,16.75684533714582,2.0,12.997017578966547,1.0,12.997017578966547
0x24db8a0A16Da2812B55AF4d0F3a8ADa8A68A330f,1.0001006114449082,1,1.0001006114449082,1.0,3.1899485184544787,1.0,3.1899485184544787
0x24e68Dfe664BcF69ba3D12Fd15bBfd993225007D,4.778645104105487,1,0.0,0.0,0.0,0.0,0.0
0x2505a9Ee6ba3E556F6830772dD5d80402C132028,0.51,1,0.0,0.0,0.0,0.0,0.0
0x251372dAd8C8F8E76b3f9E227816af2A52ecf90D,20.002076705996096,1,0.0,0.0,0.0,0.0,0.0
0x2514011bf03162c9ff96835bA4cDE160eC581054,1.0004919515784376,1,1.0004919515784376,1.0,0.20323967843701948,1.0,0.20323967843701948
0x251c706dBe103c6b05AF61F995534441E1B1cDAd,14.165607157707345,1,14.165607157707345,1.0,74.19769878678488,1.0,0.0
0x252019C2b80334eE0d04854e1Cf01eC15F949B62,5.0,1,5.0,1.0,1.690909848246305,1.0,0.0
0x2523008f1efD00551ab288f342EFC481286132dB,8.191882708739314,3,0.0,0.0,4.610958162042781,3.0,1002.9407739546897
0x254040A62E478067de2c8d57a04577486Cb5aEd1,14.149065303710765,2,14.149065303710767,1.0,11.666390015323014,1.0,1e-18
0x2542cD74b123f9375E242EC74EcC2E0cBE8fecd3,0.5,2,0.0,0.0,0.0,0.0,0.0
0x25440Cf20F8Ef4E8f990C5DB1C1E1cF86d5C710D,1.5,1,1.5,1.0,2.0490549217871887,1.0,2.0490549217871887
0x2546627Aa3cc7Df675F1ac0D6B49867f641B8602,3.1500000000000003e-15,2,0.0,0.0,4.283093524140581,1.0,0.0
0x254a033F86ed86F78A82b10C71E6DF0eAfE31aa3,0.5,1,0.5,1.0,0.9269296380841524,1.0,0.5766622798769128
0x254aA313506df6Ca875C1EEBdF5C1756F4c77e72,5.0,1,0.0,0.0,0.0,0.0,0.0
0x255FF6754eFA3439Eeb2e64cB9e5F2B7835fD8F4,119.93862071276907,1,119.93862071276907,1.0,23.753954048776478,1.0,0.0
0x256530ce969f76EcE1cf66998aef0eAB6a940fA8,1044.4815370786123,3,1044.4815370786125,8.0,2359.734627044652,7.0,1459.6274224783529
0x2567D753e50159EffcCaB3DA32c960148C93e1a5,0.100000000000004,3,0.1,1.0,0.1272136761792682,1.0,0.1272136761792682
0x25686599C749ad5eBf858F252A878F01bbE7D5F4,0.12,1,0.0,0.0,0.0,0.0,0.0
0x256C417268DF74acc02A594cCEDE424d6197C8a9,0.1003146248720303,1,0.0,0.0,0.26693761481825706,1.0,0.26693761481825706
0x256cfAE8091aeF65EF77089CF717571D3309ae0a,7.500000000000001e-14,2,0.0,0.0,0.0,0.0,0.0
0x2585c9129606D33E55bA5ead8701589c5F40E2ee,167.50106943536255,3,167.50106943536255,3.0,236.15828921714007,2.0,0.0
0x259bde8429C62e48bf9bB781bAae572677A65F42,0.08,1,0.08,1.0,0.41836291711126716,1.0,0.41836291711126716
0x25AEA4eBaddFa8C8422ed7Abb96200c30Be542a6,0.10958190336981127,1,0.10958190336981127,1.0,0.0,0.0,0.0
0x25aD2667B19e866109c1a93102b816730a6Aec3f,0.011,1,0.0,0.0,0.0,0.0,0.0
0x25e925b286543467Cd5a11E054B26449D2c86B09,0.75,1,0.0,0.0,0.0,0.0,0.0
0x260355A43D8BAfdc97Ae57BaE5e179E19DFA96FA,4.0,1,4.0,1.0,3.2689214190299127,1.0,3.2689214190299127
0x26180446C2f754256ff383b4a2558a6774551295,4e-15,2,0.0,0.0,217.50742020419608,1.0,0.0
0x2622Ff1317Bc34075Fc8eAea19e4B1C181507f9a,1.0007618221865524,1,0.0,0.0,0.0,0.0,0.0
0x263D9Ac6a931CEf6aC3C204A246c9f794eE4D994,1.9999,1,1.9999,1.0,2.139525232517015,1.0,0.0
0x263d1B36251E31cb3f7df317A8bCf2570e7dc2Cc,0.0469251429513607,1,0.0469251429513607,1.0,0.286084564295044,2.0,0.286084564295044
0x2640Fa55d027D96E6F4b5E348cA9866b17a4B14b,1.0027,1,1.0027,1.0,0.3100835719654584,1.0,0.3100835719654584
0x26602Bf417c4e57bA3d2268d7f93A1E16F29E069,26.99962375053135,1,26.99962375053135,1.0,12.53348388275386,1.0,12.53348388275386
0x2666CBf3fCe3808c998E9fb671689DCd3eddC672,109.0,1,109.0,1.0,53.387479030179136,1.0,53.387479030179136
0x2669A693ebdF20b1333dCC8Ef892Fd9AE52d3aE9,3.7,1,0.0,0.0,19.970886309198036,1.0,19.970886309198036
0x26728Ca3A828fC8F2C730E190355675E2d4c6915,2.5,1,2.5,1.0,2.8619749316743697,1.0,2.8619749316743697
0x26745B739fCb6e23fC883640F0fA19336A89ff96,0.3934080716415876,2,0.3934080716415876,1.0,0.7072606436016589,1.0,0.7072606436016589
0x26798cB968c8aBC7155BBfC8AcB4485A9f121666,1.8000000000000002e-14,2,0.0,0.0,242.7019440602368,7.0,0.0
0x268902E694288c32b10D85625a2F66ff1Cd1e1bb,0.111213017614533,1,0.111213017614533,1.0,0.0,0.0,0.0
0x26A899cB341F4C5cE7194A392b02938A60fA791D,9.934,1,0.0,0.0,0.0,0.0,0.0
0x26Dd7126cE8bA22CCd2f77AfFb41FCd44789c26a,0.51,1,0.51,1.0,1.9535037951287932,2.0,0.0
0x26F75b290DF383E2c7e31101cF7FcE3B1f4f04B1,0.08125067406323477,1,0.0,0.0,0.0,0.0,0.0
0x26cFd9A555c4116Fc4474794901a3F87C3cC739A,0.08,1,0.08,1.0,0.1666043572920428,1.0,0.1666043572920428
0x26d3b4a8DA07DA081B092E1F1c81735328CEdAa5,8.35086702475337,1,8.35086702475337,1.0,0.0,0.0,0.0
0x26da259d59c35808795096cdEab3c20407b8b00D,3.508016967558475,1,0.0,0.0,0.0,0.0,0.0
0x26e29FF44B974E2faf339EC4F4E1eb392C81cB7e,0.13860260742187752,2,0.0,0.0,0.0,0.0,0.0
0x26e6d56Ab586065638450f1Db183b4a775bAE339,3.291466980802707,3,3.291466980802707,1.0,2.335377669689405,1.0,2.335377669689405
0x2701ACdCdd03212Bf95e332B8FB0e33682E4F47F,0.5,1,0.5,1.0,2.9543497522883007,1.0,0.0
0x27073cd0D709d89c391AF9767595D91C78ED43A7,5.0001,3,5.0001,1.0,9.222531097670783,1.0,9.222531097670783
0x270c7F012566b850Afd00b2B7B4be743CF7Cdb95,6e-14,2,0.0,0.0,0.0,0.0,0.0
0x2726C4BB7621A76e78aC19Bf0069dE5C12522CbE,0.0332766064865188,2,0.033276606486518805,1.0,0.10799903356259044,3.0,0.7321881175224585
0x272f362B254bbdb474C78c70548f399535EC04c8,0.2,1,0.0,0.0,0.0,0.0,0.0
0x2733A08E54a7BAC5155b66a718B626DC76722D9b,3.067930986146829,1,0.0,0.0,0.0,0.0,0.0
0x2752E016351Bf5FC8cc54176225938f7aE6c409A,0.6,1,0.6,1.0,0.0,0.0,0.0
0x27575333B3C97F072862378423e89aa63dB3747D,0.10407721678622199,1,0.0,0.0,0.0,0.0,0.0
0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,176.84077654350418,4,100.0,1.0,295.5439093266298,5.0,0.0
0x275BE92eA1FEe58A5F5C5312D38558695b7078d2,9.387786551956541,1,9.387786551956541,1.0,28.438399952105076,1.0,1e-18
0x27633D72f0611C2F84f6CA9467fA0f50B4eee59E,0.25,1,0.0,0.0,0.0,0.0,0.0
0x277629263fD7F33a335a31D758F253C6984c8332,12.3,1,12.3,1.0,8.768538565414563,1.0,1e-18
0x27A49c75b0FD545D117Ae4E687458dD594FdADb5,1.4983122947411305,1,0.0,0.0,8.902143778098269,2.0,5.157468251283644
0x27AF581FAbF392076F35F5d9B4334cd965249634,1.028831198166092,1,0.0,0.0,4.112774919251406,2.0,1.5027749192514053
0x27C25a0FF554BeBa8ef0db5D32624055601318A6,5.82362204075239,2,0.0,0.0,21.163326496225444,1.0,21.163326496225444
0x27D23DDE3573D27f80B8bf7311f8403246FA48Be,49.508457461216445,1,49.508457461216445,1.0,62.450314695014505,1.0,0.0
0x27E633921093D4843Ed854781EA8310c757df77F,0.02388834696181308,1,0.02388834696181308,1.0,0.0,0.0,0.0
0x27bFDc08E370C3B1ba73b9F6588AC48B5A40F258,1.1374483384155172,1,1.1374483384155172,1.0,0.6965639200523114,1.0,0.0
0x27cf455EbdE2c002b5448a075692ffacefFEc1b4,0.050664181842204385,1,0.0,0.0,0.19268449098689192,2.0,0.0
0x27cfFCFdd5Dc18De6E0155d253BB5511C8796487,17.939473564289848,1,17.939473564289848,1.0,43.44984331533579,1.0,0.0
0x27dB6997e933f0DEe2F934D5a828e07e84f5679a,2.3,1,2.3,1.0,0.6457313944360259,1.0,0.0
0x27e212679BE7FAA045a877ea8b88e5A3377F0189,2.0819044653683534,1,2.0819044653683534,1.0,5.46358725010049,1.0,5.46358725010049
0x2800c9166D03b3671E4394fa64F9ff16007596e6,0.04282483899735893,1,0.04282483899735893,1.0,0.0,0.0,0.0
0x280989395461000679645Ae48fE13f24B5B7e43B,0.8127319307735508,1,0.8127319307735508,1.0,2.8769697556328637,1.0,0.0
0x280A156f28488D38897074110588e3B5493Dfe79,10.001038352998048,2,10.001038352998048,1.0,31.441037278448796,1.0,31.441037278448796
0x280bB95FAA0B6B140E8FF5FB55A118c7a57fcfda,2.07270376430617,2,2.07270376430617,1.0,3.8204160027936735,1.0,48.307372210456876
0x28177B138fdeC353c1DA1858798c52AC0bE0A0a8,350.00155812483723,4,350.00155812483723,6.0,185.55180349684795,3.0,0.0
0x281A468b6Ca9cAe0386456AD91FA67303BfC028e,70.07874931393019,1,70.07874931393019,1.0,40.55504490351115,1.0,92.16801454245449
0x2835e92c3d195D6c2480027CD6bbBE9419A58977,1.209840558822134,1,1.209840558822134,1.0,3.7764914144268062,1.0,43.20956923336931
0x284616a73080274833bB01acf642B98e194B8882,89.90394847852836,4,89.90394847852838,1.0,331.8406563452487,4.0,0.0
0x2849C996c98c3b58Aef7dD1f1EE16E7F13c6bA1c,1.01239039,1,1.01239039,1.0,2.7688625893155963,1.0,2.7688625893155963
0x2857065C3632079F37EFcFc841C2206e9165a714,0.041176934798760334,1,0.0,0.0,0.0,0.0,0.0
0x285748c83Ac4CB37CFD1AEe17268FA23bB2e9D16,0.15448824,1,0.15448824,1.0,0.4014180743278317,1.0,0.4014180743278317
0x2861E75d4Bb562E43631A9c77f2653c34d88cF92,0.03379211670086569,1,0.0,0.0,0.0,0.0,0.0
0x286835f2B2360efd06AE2f7ac92165c7a9F803EE,1.5749e-14,2,0.0,0.0,123.60763998880573,1.0,123.60763998880573
0x287521cAD94d1Ff7AB40aAC4fD197c7E3449a502,0.5009499,1,0.5009499,1.0,0.0,0.0,0.0
0x2881975D170E98e231583e9593b738002D28d764,26.202158238381188,2,26.202158238381188,1.0,5.4875090775046145,1.0,0.0
0x288CdEBB256f95F27d0A6AD39fA5e9C2A0B06bA9,2.9691631938523813,2,2.9691631938523813,1.0,2.5762391321371414,1.0,0.0
0x288F9e644a7498DCC56f6D6c833423D151cF5EAd,0.06408519963443846,2,0.06408519963443844,1.0,0.1664367835735898,1.0,0.1664367835735898
0x2892eE188C05D5A5E6ACadFFba052DB986f57607,0.12967706462340248,1,0.0,0.0,0.33421164370792056,1.0,0.33421164370792056
0x28Bf05cedAe52E3AA44cEdBa44A0B87B3955247E,1.0,1,0.0,0.0,0.0,0.0,0.0
0x28C01B64F2492D82fd58FEECF8c71603c769BB4A,20.0,1,20.0,1.0,57.456053601722516,1.0,0.0
0x28D3bDeCE9A0c7F54687F734fA73fBA04ECf5785,3.990000000000016,3,3.99,1.0,166.67095688383765,4.0,0.0
0x28F95121430EB3787320530FE37e1b7d46FAa043,0.14,1,0.14,1.0,0.0,0.0,0.0
0x28Fd58510588ba4Ed01d7b99F1Ef9f06fF8B3d94,26.14953495477014,2,26.149534954770147,3.0,24.632052770570105,1.0,5.2770570106459e-05
0x28c8Ea4e870405d3849CFc77093e8210CA25b179,0.23134588713726245,1,0.23134588713726245,1.0,0.6903590521007932,1.0,0.6903590521007932
0x28e5632A329905aD5b6c66e5c849c2aC8f3feD46,3.586959342792579,2,3.586959342792579,2.0,5.542329669489328,2.0,5.542329669489327
0x28f6A64fF611f2Ef27Ad8aB246C7C44720116ACb,0.8999999999999999,2,0.9,1.0,0.0,0.0,0.0
0x29001Eab4c1c7Fe0550D2D14e98d78787C6a78CF,2.0,1,2.0,1.0,0.5867426592127983,1.0,0.5867426592127983
0x290bB25B9AA05c8F1dFbFfeD5815904b8FF239d1,3.4,1,3.4,1.0,8.864476896941717,1.0,0.0
0x291EeffC20dF689602837A0ED411E436bB44af5f,10.042506398171192,1,10.042506398171192,1.0,25.26821369750401,1.0,0.0
0x2929bfa871a1c37388066a1e3B7f126AEC9d8B40,0.24986600614584678,1,0.0,0.0,0.0,0.0,0.0
0x293D9d8e3f79B236be531029cc34cb52ac4392B3,2.6869295958548958,1,2.6869295958548958,1.0,10.838914935685278,1.0,10.838914935685278
0x294388d7f62065784666F797ca6919a4B8CeF4ab,1.0,1,1.0,1.0,0.0,0.0,0.0
0x295F1e658A102d96127D3F3055FF9F0E304c65B9,63.0,1,0.0,0.0,192.43649868169288,1.0,192.43649868169288
0x295d9794D0354e82F01C6390460528Ae9867eE03,0.0792677884364349,1,0.0792677884364349,1.0,0.20749601045028299,1.0,0.20749601045028299
0x2969a7A704354E56124Cc18c9CC4847B0Dc7EB16,2e-14,2,0.0,0.0,0.0,0.0,0.0
0x296ede79d9912242B10C24a5b41c123d20893B53,0.02780232303817762,1,0.0,0.0,0.0489030161858749,1.0,0.0489030161858749
0x2974bE13a0580F190F22659F532256Ae2cf919cC,0.024017400216637633,1,0.024017400216637633,1.0,0.0,0.0,0.0
0x297946c26171008BA8c0e5642814b5Fe6b842Ab7,40.0,1,40.0,1.0,53.50684802278003,1.0,1e-18
0x298a247D7a265BF9e904545209254e4777e531C3,6.1875e-14,2,6.1875e-14,1.0,472.74996369918836,3.0,148.2499024756527
0x298eeC00D3f3D262De5Efd7652f3AC3A201DDe86,1.0093350626157824,1,0.0,0.0,0.0,0.0,0.0
0x2993E1D02b11377f44455AEdc618C705acbb0591,22.13253734869935,3,14.53,2.0,22.96964190093071,2.0,2.8744486014730897
0x299499B416473799BA962b83A63738C29Ca8DA7C,0.12002730507790695,1,0.0,0.0,0.0,0.0,0.0
0x299bb5b9329450BA1997d4fd4d2486491F673506,3142.0,1,3142.0,1.0,10300.359454605641,3.0,0.0
0x29Aa2eD8712072e918632259780E587698Ef58df,1.006539659958072,1,1.006539659958072,1.0,0.0,0.0,0.0
0x29E31B92b1966576dbaAf39548EcA35E67015c83,1.6658718657794196,1,0.0,0.0,0.0,0.0,0.0
0x29E8e0c7a0cfd97198CD4c56eC7E3C9dA0194743,1.759972566472944,1,0.0,0.0,0.0,0.0,0.0
0x29deF152F20cF59046b06ed501147425018179D8,2.9878666834050285,1,2.9878666834050285,1.0,7.620943482018177,1.0,7.620943482018177
0x29f18104ce46B9Ce8294A6D5345f4f7Cb3Db16b3,0.07967602514935263,1,0.0,0.0,0.0,0.0,0.0
0x2A04c191Ba8c8Db91202F4739cf74642E4257E73,6.001211684786677,1,6.001211684786677,1.0,16.225530304993875,1.0,2e-18
0x2A09E43F4D93a2611a6c7B87d907AC35e51D59c6,3.9,2,3.9,2.0,3.4775323123634,1.0,0.0
0x2A18FD19eb7daC2Eb76cAF85e49DCABae1878466,1.25,1,1.25,2.0,2.088533947132012,3.0,0.0
0x2A254687F5056EA5235d41f218D7E3BB946DAdFf,0.73,1,0.0,0.0,0.0,0.0,0.0
0x2A3cA28b1fAD4f62a25Aa139Ee89Fb1839F9b77f,1.48,2,1.48,1.0,4.529123022017653,1.0,0.0
